,message,label_maj
12713,U haven氓脮t lost me ill always b here 4u.i didn氓脮t intend 2 hurt u but I never knew how u felt about me when Iwas+marine&that氓脮s what itried2tell urmom.i careabout u,1
12714,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,1
12715,Hats off to the initiative by our Prime Minister where people from 125 nations sang the 15th century composition from India ! Watch with pride.,1
12716,Where is that one day training:-),0
12717,Nike Vapourmaxplus Aqua 鉂ゐ煒�#most demanding colour in stock7a copySize-41-45 with og boxPrice-2800Rs.Shipping Free,1
12718,"In cases of high variance, there is a big difference between training and test errors.",0
12719,Oh wow thats gay. Will firmware update help,0
12720,"COD AVAILABLE 馃槏Brand-Tag HeuerFor MenQuality-7A ProductDigital & AnalogDial Size - 45mmFeature-Working Analog with digital time, showing dual Clock, day, date, Night Light, Stop Watch, alarm with suede Leather brown smart fit strap & Battery Operated Quartz machineryPrice-1399Rs.Shipping FreeWith Tag Huere Brand Box",1
12721,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0
12722,"鈥淪ometimes people let the same problem make them miserable for years when they could just say, ""So what.""""My mother didn't love me."" So what.""My husband won't ball me. So what.""I'm a success but I'm still alone."" So what.I don't know how I made it through all the years before I learned how to do that trick. It took a long time for me to learn it, but once you do, you never forget.鈥� ",1
12723,"So we will need to email the address to participants, have we?",0
12724,"Romantic Paris. 2 nights, 2 flights from 氓拢79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1
12725,"馃槀馃槀馃槀A farmer had a horse & a goat鈥�..One day the horse became very ill & he called the veterinarian, who said: ""Well, ur horse has a virus, he must take this medicine for 3 days. I'll come back on the 3rd day &  if he's not better, we're going to have to put him to sleep.""Nearby, the goat listened closely to their conversation.The next day, the Vet gave him the medicine &: left.The goat approached the horse & said:""Be strong, friend. Get up or else they're going to put u to sleep!""On the 2nd day,  the Dr. again gave him the medicine &: left.The goat came back & said: - ""Come on buddy, get up or else you're going to die! Come on, I'll help u get up"".Let's go! One, two, three... but the poor horse wouldn't get up!On the 3rd day, the Vet gave one look at the horse & said:""Unfortunately, we're going to have to put him down tomorrow. Otherwise, the virus might spread & infect the other horses.""After they: left, the goat approached the horse & said: ""Listen pal, it's now or never! Get up, come on! Have courage! Come on! Get up! Get up! That's it, slowly! Great! Come on, one, two, three... Good, good. Now faster, come on...... Fantastic! Run, run more!Yes! Yay! Yes! U did it, you're a champion!!!""All of a sudden, the owner came back to the farm, saw the horse running on the field ... he was not aware of goat's role in this. He began shouting: ""It's a miracle! My horse is cured. We must have a Grand celebration...Let's cook the goat !!!!""Corporate Lesson:'Whatever good u do, always mark a Cc to ur boss'!馃槀馃槀馃槀",1
12726,Haha... They cant what... At the most tmr forfeit... haha so how?,0
12727,*Magic Personalized Photo Mug*鉂� Send Image and caption for print on mug鉂� Black colored mug turns magically to show your images when hot liquid is poured inside鉂� 2nd day dispatch鉂�  100% damage replacement but we need parcel opening video form starting to end clear video鉂� Price-650Rs.Shipping Free,1
12728,"2. Criterion gini, 10 trees: 97.7495",0
12729,I would rather recommend to add Ankur's so that we get these old timers to come back,0
12730,"Sir, partial rotational transformed data is correcr.",0
12731,Ma鈥檃m my number isn鈥檛 there in the list in front of the exam room 903,0
12732,It was just a general talk. It wasn't a session,0
12733,Can u get pic msgs to your phone?,0
12734,Theory questions - you know what kind of questions are asked in the exam and prepare accordingly.,0
12735,"鈥淢y God, is this a date?"" Jeff had asked when I asked if I could bring her along.""I don't know,"" I said. ""She might still be happily lesbian.鈥濔煒傪煒傪煒�",1
12736,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one 脤_ cut ur hair.,0
12737,"Recording interval 0.1 seconds , update interval : very fast.",0
12738,What is wrong in this (24 hour challenge) :MyA MyThey MyA My They MyThey They MyA MyThey They A MyA My They They My,1
12739,"*President Xi Jing Peng of China said:*As a small child , I was very *selfish*, always grabbing the best for myself.馃檮Slowly, everyone: left me and I had no friends. I *didn鈥檛 think* it was my fault and I criticize others.馃.But my father gave me 3 sentences to *help* me in life.馃え.One day, my father cooked 2 bowls of noodles and  put them. on the table.馃One had an egg on top while the other bowl had none on top.馃檪Then he asked me to choose a bowl of noodles 馃崪 .Because eggs were hard to come by those days.... I chose the bowl with egg! 馃檪馃檪馃檪I was congratulating myself on my wise choice/decision and decided to wallop the egg....to my surprise as my father's bowl of noodles had *two* eggs at the bottom of his bowl beneath the noodles ! 馃榾 馃榾With much regret, I scolded myself for being too hasty in my decision.馃馃My father smiled and *taught* me to remember that  *what your eyes see may not be true*馃槆 .He: added that *If you make a habit of *taking advantage of people, you will end up losing*馃槆.The next day, my father again cooked 2 bowls of noodles: one bowl with an egg on top and the other bowl with no egg on top.Again, he asked to choose the bowl I wanted馃 This time I felt smarter so I chose the bowl without any egg on top.馃檪Hmmmmmm to my surprise, there was not even a single egg at the bottom of the bowl!馃槺 Again, my father smiled and said to me, *My child, you must not always rely on experiences because sometimes, life can cheat you or play tricks on you*.Never  be too annoyed or sad, with situations, *just treat experience as learning a lesson experience that  cannot be gotten  from any  textbooks.馃馃馃檪.The third day, my father again cooked 2 bowls of noodles,  one bowl with an egg on top and the other with no egg on top.馃馃え He asked me to choose the bowl I wanted 馃.But  this time, I told my father, *Dad, you choose first, you are the head of the family and you contribute the most to the family*.My father was happy to and choose for me馃檶馃徑馃檶馃徑He chose the bowl with one egg on top, but as I ate my bowl of noodles, to my surprise! There were *two* eggs at the bottom of the bowl.馃憤馃徑馃檪.My father smiled at me with love in his eyes, he said *my child, you must remember that when you think for the good of others, good things will always naturally happen to you*馃槆.I always remember these 3 sentences of my father.Xi Jing Peng",1
12740,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,1
12741,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,1
12742,*Lv Supreme Duffle*Quality-10ASize 18 by 11 approx*Price: 1600 only*   Shipping Free,1
12743,Would it make sense to have quizzes for the meets?,0
12744,Update is provided in group and he should have called,0
12745,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",1
12746,"Found this beauty among the countless 'New Year' forwards. A MUST read on new year :....................................I woke up today, having dreamt early morning at 4 AM. I was in the Mall looking to buy a pair of socks and a neck tie.As I walked in, I noticed a sweater with a price tag of RS 9000. Next to the sweater were a pair of Jeans for Rs.10000. The socks were Rs.8000! And Tie for astonishing 16,000.I went looking for a salesperson and found one in the watch Dept. He was showing a man a Rs. 225 Rolex watch. I looked in the glass case and there was a 4 carat diamond ring also on sales for Rs.95.Shocked I asked the salesperson ""How could a Rolex watch sell for Rs.225 and a cheap pair of socks sell for Rs. 8000""?He said ""Someone slid into the store last night and: changed the price tag on everything. Everyone is confused, people are acting like they have lost their sense of value. They are willing to pay lots of money for things of little value and very little money for things of great value. It's like they don't know what is really valuable and what's not. I hope we get the price tags back-on right soon. I really pity, seeing people paying way too much for things of little value "".I woke up startled & confused and thinking since then ...Maybe our life is like this dream.Maybe someone slid into our lives and: changed the price on everything.Maybe they marked up the value of competition, position, titles, fame, promotion, show-off, money, and power ! And put a huge discount on the value of Happiness, Family, Relationships, Peace of mind, Contentment, Love , Knowledge, Kindness, Friendships.Maybe we are all living this dream...I hope we wake up well in-time! And start our New Year on this fresh note!!",1
12747,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",0
12748,Hi guys.I am so happy and proud of myself and I thought I should share with you!!!Today I saw myself on TV when I turned it off. 馃槄,1
12749,Gre stud also assemble at 8.45 am,0
12750,"Valentine week special :'I love you' is  a mathematical function where, 'I love' - is constant and'you' - is a variable..馃槃馃槢馃槀And marriage inverts the function. ""you"" is constant, ""i love"" becomes variable 馃槣馃槃馃槃",1
12751,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0
12752,Thanks for your subscription to Ringtone UK your mobile will be charged 氓拢5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,1
12753,It isn鈥檛 because she鈥檚 a woman. Not because she鈥檚 just 18. It wasn鈥檛 because she came from a small village in Assam. It isn鈥檛 because #HimaDas is the first and only Indian to win gold at the #IAAF World Under-20 Athletics Championship. She won because she ran the best 400 meters of her life.,1
12754,"*A chat with Dr. Devi Shetty, Narayana Hrudayalaya (Famous Heart Specialist) Bangalore, was arranged by WIPRO for its employees. The transcript of the chat is given below. Useful for everyone.**Qn1.* What are the thumb rules for a layman to take care of his heart?*Ans:*1. Diet - Less of carbohydrate, more of protein, less oil2. Exercise - Half an hour's walk, at least five days a week;3. Quit smoking4. Control weight5. Control BP - Blood pressure and Sugar*Qn2.* Can we convert fat into muscles?*Ans:* It is a dangerous myth. Fat and muscles are made of two different tissues, fat is fat ... Ugly and harmful... Muscle is muscle. Fat can never be converted into a muscle.*Qn3.* It's still a grave shock to hear that some apparently healthy persongets a cardiac arrest. How do we understand it in perspective?*Ans:* This is called silent attack; that is why we recommend everyone past the age of 30 to undergo routine health checkups.*Qn4.* Are heart diseases hereditary?Ans: Yes.*Qn5.* What are the ways in which the heart is stressed? What practices do you suggest to de-stress?*Ans:* Change your attitude towards life. Do not look for perfection in everything in life.*Qn6.* Is walking better than jogging or is more intensive exercise required to keep a healthy heart?*Ans:* Walking is better than jogging, since jogging leads to early fatigue and injury to joints.*Qn7.* You have done so much for the poor and needy. What has inspired you to do so?*Ans:* Mother Teressa, who was my patient.*Qn8.* Can people with low blood pressure suffer heart diseases?*Ans:* Extremely rare.*Qn9.* Does cholesterol accumulate right from an early age (I'm currently only 22) or do you have to worry about it only after you are above 30 years of age?*Ans:* Cholesterol accumulates from childhood.*Qn10.* How do irregular eating habits affect the heart ?*Ans:* You tend to eat junk food when the habits are irregular and your body's enzyme release for digestion gets confused.*Qn11.* How can I control cholesterol content without using medicines?*Ans:* Control diet, walk and eat walnut.*Qn12.* Which is the best and worst food for the heart?*Ans:* Fruits and vegetables are the best and oil is the worst.*Qn13.* Which oil is better - groundnut, sunflower, olive?*Ans:* Oils do no good for humans.*Qn14.* What is the routine checkup one should go through? Is there any specific test?Ans: Routine blood test to ensure sugar, cholesterol is ok. Check BP, Treadmill test after an echo.*Qn15.* What are the first aid steps to be taken on a heart attack?*Ans:* Help the person into a sleeping position, place an aspirin tablet under the tongue with a sorbitrate tablet if available, and rush him to a coronary care unit, since the maximum casualty takes place within the first hour.*Qn17.* What is the main cause of a steep increase in heart problems amongst youngsters? I see people of about 30-40 yrs of age having heart attacks and serious heart problems.*Ans*: Increased awareness has increased incidents. Also, sedentary lifestyles, smoking, junk food, lack of exercise in a country where people are genetically three times more vulnerable for heart attacks than Europeans and Americans.*Please, don't hoard knowledge.**Do send it to all your friends and relatives.*",1
